1,5,0,1,0,8,5,2,3,18,0,0,7,7,0,3,1,1,4,3,0,0,1,0
2,6,1,2,0,9,6,3,4,19,1,0,0,8,1,0,0,2,5,4,0,0,2,0
3,7,2,0,1,10,0,0,5,20,2,1,1,9,0,1,1,0,0,5,0,0,3,1
0,8,3,1,0,11,0,1,6,21,3,2,2,10,0,0,2,1,0,0,0,1,4,2
0,9,4,2,1,12,0,2,7,22,0,3,3,11,0,0,0,0,1,0,1,2,5,3
1,10,5,3,2,13,1,0,8,23,0,4,4,12,1,0,0,0,0,0,2,3,0,4
2,11,0,0,0,14,2,0,9,24,0,5,5,13,2,1,0,0,1,1,3,4,0,5
0,12,0,1,0,15,3,1,10,25,0,0,6,14,0,2,1,1,2,2,4,0,1,0
1,13,1,2,0,16,4,2,11,0,1,0,0,15,0,3,2,2,3,3,0,0,2,0
2,14,2,0,1,17,5,0,12,1,2,1,1,16,0,4,3,0,0,4,0,0,3,0
3,15,3,0,2,0,0,0,13,2,3,2,2,17,0,5,4,0,1,0,0,1,4,1
4,16,4,1,3,1,0,0,14,3,0,3,3,18,0,0,0,0,2,0,1,2,5,2
5,17,5,2,4,2,1,0,0,4,0,4,4,19,1,0,0,0,0,0,2,3,6,3
6,0,0,3,5,3,2,0,1,5,0,5,5,20,2,1,0,1,1,1,3,0,0,0
7,1,0,0,6,4,3,0,2,0,1,0,6,21,3,2,0,2,2,2,4,0,1,0
8,2,1,0,7,5,4,1,3,1,0,0,0,22,0,3,1,3,3,3,0,0,0,1
9,3,0,1,8,6,5,2,4,2,0,1,1,23,0,4,2,0,4,0,0,1,0,0
0,4,1,0,9,0,0,3,5,3,1,2,2,24,0,5,3,0,5,0,0,2,1,1
1,5,2,0,10,1,0,0,6,0,2,3,3,0,0,6,4,0,6,0,1,3,2,2
2,6,3,1,11,2,1,0,7,1,0,4,4,0,0,0,0,1,0,1,2,4,3,0
3,7,0,2,12,3,0,1,8,2,0,5,5,1,1,1,0,2,0,2,3,0,0,0
4,0,0,0,13,4,1,0,9,0,1,6,6,2,2,2,0,3,1,3,4,0,1,0
5,1,0,0,14,5,2,1,10,0,0,7,7,0,3,3,1,4,2,4,0,0,0,1
6,2,1,0,15,6,3,2,11,1,0,0,8,0,4,4,2,5,3,0,0,1,0,0
7,3,0,1,16,0,0,3,12,2,1,1,9,0,5,5,0,0,4,0,0,2,1,1
8,4,1,0,17,1,0,0,13,3,2,2,10,0,6,0,1,0,0,0,1,3,2,2
9,5,2,1,18,0,1,0,14,0,3,3,11,0,0,1,0,1,0,1,2,4,3,0
10,6,3,2,19,1,0,1,15,0,4,4,12,1,0,2,0,2,0,0,0,5,4,0
11,0,0,3,20,2,0,2,16,0,5,5,13,2,1,3,0,3,1,1,0,0,5,0
12,0,0,4,21,3,1,0,17,0,0,6,14,0,2,4,1,4,2,2,0,1,0,1
13,1,0,5,22,4,2,1,0,1,0,0,15,0,3,5,2,5,3,0,0,2,0,2
14,2,0,6,23,5,0,2,1,2,0,1,16,1,4,6,0,0,4,0,0,3,0,3
15,3,0,7,0,0,1,0,2,3,1,2,17,0,5,7,0,1,0,0,1,4,1,4
16,4,1,8,1,0,0,1,3,0,2,3,0,1,0,8,0,2,0,1,2,5,2,0
17,5,2,9,2,1,0,2,4,0,3,4,0,2,0,0,0,0,1,2,3,6,3,0
0,6,0,10,3,2,0,3,5,0,4,5,1,3,1,1,1,1,2,3,0,0,0,0
1,0,0,11,4,3,0,4,6,0,0,6,2,4,2,2,2,2,3,4,0,1,0,0
2,0,0,12,5,4,1,5,0,0,1,7,3,0,3,3,3,3,4,0,0,0,1,1
3,0,1,13,6,5,2,6,1,0,2,8,4,0,4,4,4,4,0,0,1,0,0,0
4,1,0,14,0,0,3,7,2,1,3,9,5,0,5,5,0,5,0,0,2,1,1,0
5,2,0,15,1,0,0,8,0,2,4,10,0,0,6,6,0,6,0,1,3,2,2,1
6,3,1,16,2,1,0,9,0,3,5,11,0,0,0,7,1,0,1,2,4,3,0,0
7,0,2,17,3,2,1,10,1,4,6,12,1,0,1,8,2,0,0,3,0,0,0,0
0,0,0,18,4,3,0,11,0,5,7,13,2,1,2,9,3,1,1,4,0,1,0,0
0,1,0,19,5,4,1,12,0,0,8,14,0,2,3,10,4,2,2,0,0,0,1,1
1,2,0,20,6,5,2,13,0,0,0,15,0,3,4,11,5,3,0,0,1,0,2,2
2,0,1,21,0,0,3,14,1,1,1,16,1,0,5,12,0,4,0,0,2,1,3,0
3,1,0,22,0,0,0,15,2,2,2,17,0,1,6,13,0,0,0,1,3,2,4,1
4,2,1,23,0,1,0,16,0,3,3,18,0,0,7,14,1,0,1,2,4,3,0,0
5,3,2,24,1,0,1,17,0,4,4,19,1,0,8,15,2,0,0,3,0,4,0,0
0,0,3,25,2,0,2,18,0,5,5,20,2,1,9,16,3,1,1,0,0,5,0,0
0,0,4,26,3,0,3,19,0,0,6,21,3,2,10,17,4,2,2,0,1,0,0,1
1,0,5,27,4,1,4,20,1,0,0,22,0,3,11,0,5,3,0,0,2,0,1,2
2,1,6,28,5,0,5,21,2,0,1,23,0,4,12,1,0,0,0,1,3,0,2,0
3,0,7,0,0,1,0,22,3,1,2,24,0,5,13,2,1,0,0,2,4,1,3,0
4,1,8,1,0,0,1,23,0,2,3,0,1,0,14,3,2,0,1,3,5,2,0,0
5,2,9,2,1,0,2,24,0,3,4,0,2,0,0,4,0,1,2,4,6,3,0,0
0,3,10,3,2,0,3,25,0,4,5,1,3,1,1,5,1,0,3,0,0,0,0,1
0,0,11,4,3,0,4,0,0,5,6,2,4,2,2,6,2,1,4,0,1,0,0,2
0,0,12,5,4,1,5,1,0,6,7,0,5,3,3,0,3,2,0,0,0,1,1,3
1,0,13,6,5,2,6,2,0,0,8,1,0,4,4,1,4,0,0,1,0,0,2,4
2,0,14,0,0,3,7,3,1,1,9,2,0,5,5,2,5,0,0,2,1,1,0,0
3,0,15,1,0,0,8,4,2,2,10,0,1,0,6,3,6,0,0,3,2,2,1,0
4,1,16,2,1,0,9,5,3,3,11,0,0,0,7,0,0,1,1,4,3,0,0,1
5,2,17,3,0,1,10,6,0,4,12,1,0,1,8,1,0,0,2,0,4,0,0,2
0,0,18,4,1,0,11,0,1,5,13,2,1,2,9,0,1,1,3,0,5,0,0,3
1,0,19,5,2,0,12,0,0,6,14,0,2,3,10,0,2,2,0,1,0,1,1,4
2,0,20,6,3,1,13,1,0,0,15,0,3,4,11,0,3,0,0,2,0,2,2,5
0,1,21,7,0,2,14,2,1,1,16,1,0,5,12,1,4,0,0,3,0,3,0,0
0,2,22,0,0,0,15,3,2,2,17,0,1,6,13,2,0,0,1,4,1,4,1,0
1,3,23,1,0,0,16,4,3,3,18,0,0,7,14,0,0,1,2,5,2,0,0,1
2,4,24,2,0,1,17,5,4,4,19,1,0,0,15,0,0,0,3,6,3,0,0,2
0,5,25,3,0,2,18,0,5,5,20,2,1,1,16,0,1,1,0,0,4,0,0,3
0,6,26,4,0,3,19,0,0,6,21,3,2,2,17,0,2,2,0,1,0,0,1,4
0,7,27,5,1,4,20,0,0,7,22,0,3,3,0,1,3,0,0,2,0,1,2,5
0,8,28,6,2,5,21,1,0,8,23,0,4,4,1,2,0,0,1,0,0,2,0,6
0,9,0,0,3,0,22,2,1,9,24,0,5,5,2,3,0,0,2,1,1,3,1,0
0,10,1,0,0,1,23,3,2,10,0,1,0,6,3,4,0,0,3,2,2,4,0,1
1,11,2,1,0,2,24,4,3,11,0,2,0,0,4,0,1,1,4,3,3,0,0,0
2,12,3,2,0,3,25,0,4,12,1,3,1,1,5,0,0,2,0,0,0,0,1,1
0,13,4,3,0,4,0,0,5,13,2,4,2,2,6,0,1,3,0,1,0,0,2,2
0,14,5,4,1,5,1,0,6,14,0,5,3,3,0,0,2,0,0,0,1,1,3,3
0,15,6,5,2,6,2,1,0,15,1,0,4,4,1,0,0,0,1,0,0,2,4,4
0,16,0,0,3,7,3,2,1,16,2,0,5,5,2,1,0,0,2,1,1,0,0,5
0,17,1,0,0,8,4,3,2,17,0,1,0,6,3,2,0,0,3,2,2,1,0,6
1,18,0,1,0,9,5,4,3,18,0,0,1,7,0,3,1,1,4,3,0,0,1,0
2,19,1,0,1,10,6,5,4,19,1,0,2,8,1,0,0,2,0,4,0,0,2,0
3,20,2,0,2,11,0,0,5,20,2,1,3,9,0,1,1,0,0,5,0,0,3,1
0,21,3,1,0,12,0,1,6,21,0,2,4,10,0,0,2,1,0,0,1,1,4,2
0,22,4,2,1,13,1,2,0,22,0,3,5,11,0,0,0,0,1,0,2,2,5,3
1,23,5,0,2,14,2,0,1,23,1,4,6,12,1,0,0,0,2,0,3,0,0,4
2,24,0,0,0,15,3,0,2,24,0,5,7,13,2,1,0,1,3,1,4,1,0,0
3,25,0,1,0,16,4,1,3,25,0,0,8,14,0,2,1,2,4,2,0,0,1,0
4,26,1,2,0,17,5,2,4,0,1,0,0,15,0,3,2,3,5,3,0,0,0,1
5,27,2,0,1,18,0,0,5,1,2,1,1,16,0,4,3,0,0,4,0,0,1,2
6,28,3,0,2,0,0,0,6,2,3,2,2,17,0,5,4,0,1,0,0,1,2,3
7,29,4,1,3,1,0,0,7,3,0,3,3,0,1,0,0,0,2,0,1,2,3,4
8,30,5,2,4,2,1,0,8,4,0,4,4,1,2,0,0,1,0,0,2,0,4,0
9,0,0,3,5,3,2,0,9,5,0,5,5,2,3,1,0,2,1,1,0,1,0,0
10,1,0,0,6,4,3,0,10,0,1,0,6,3,4,2,0,3,2,2,1,0,1,0
11,2,1,0,7,5,4,1,11,0,0,0,7,4,0,3,1,4,3,3,0,0,0,1
12,3,2,1,8,6,5,0,12,1,0,1,8,5,1,4,2,0,0,0,0,1,0,0
13,4,3,0,9,0,0,0,13,2,1,2,9,6,0,5,3,0,1,0,0,2,1,1
14,5,4,1,10,1,0,0,14,0,2,3,10,0,0,6,0,0,0,1,1,3,2,2
15,6,5,2,11,2,1,0,15,1,0,4,11,0,0,0,0,1,0,2,2,4,3,0
16,0,0,3,12,3,0,1,16,2,0,5,12,1,1,1,0,2,1,3,0,0,4,0
17,0,0,0,13,4,1,0,17,0,1,6,13,2,2,2,0,3,2,4,1,0,5,0
18,0,1,0,14,5,2,1,18,0,0,7,14,0,3,3,1,4,3,0,0,1,0,1
19,1,0,1,15,6,3,2,19,1,0,8,15,1,0,4,2,0,4,0,0,2,0,0
20,2,0,2,16,0,0,3,20,2,1,9,16,0,1,5,0,0,5,0,0,3,1,1
21,3,1,0,17,0,1,0,21,3,2,10,17,0,0,6,0,1,0,0,1,4,2,2
22,4,2,1,18,1,2,0,22,0,3,11,18,0,0,0,0,2,0,1,2,5,3,0
23,5,0,2,19,2,0,1,23,1,4,12,19,1,0,1,0,3,0,2,0,0,4,0
0,0,1,0,20,3,0,2,24,0,5,13,20,2,1,2,1,4,1,3,1,0,0,0
1,1,0,0,21,4,1,3,25,0,0,14,21,0,2,3,2,5,2,0,0,1,0,1
2,2,0,1,22,5,2,4,0,1,0,0,22,0,3,4,3,6,3,0,0,2,0,2
3,3,0,2,0,6,0,5,1,2,1,1,23,0,4,5,0,0,4,0,0,3,1,3
4,4,0,3,0,0,0,6,2,3,2,2,24,0,5,6,0,1,0,0,1,4,2,4
5,5,1,4,1,0,0,7,3,0,3,3,0,0,6,7,0,2,0,1,2,5,3,0
6,6,2,5,2,1,0,8,4,0,4,4,1,0,7,8,1,0,0,2,0,6,0,0
0,0,3,6,3,2,0,9,5,0,5,5,2,1,8,9,2,1,1,0,1,0,0,0
1,0,0,7,4,3,0,10,0,1,0,6,3,2,9,10,3,2,2,1,0,1,0,0
2,1,0,8,5,4,1,11,0,0,0,7,4,0,10,11,4,3,3,0,0,0,1,1
3,2,1,9,6,0,2,12,1,0,1,8,5,0,11,12,0,4,0,0,1,0,0,2
4,3,0,10,0,1,0,0,2,1,2,9,6,0,12,13,0,5,0,0,2,1,1,3
5,4,1,11,1,0,0,1,0,2,3,10,0,0,13,14,0,0,1,1,3,2,2,0
6,5,2,12,2,1,0,2,1,0,4,11,0,0,0,15,1,0,2,2,4,3,0,0
7,0,3,13,3,0,1,3,2,0,5,12,1,1,1,16,2,0,3,0,0,4,0,0
0,0,0,14,4,1,0,4,0,1,6,13,2,2,2,17,3,1,4,1,0,5,0,0
0,1,0,15,5,2,1,5,0,0,7,14,0,3,3,18,4,2,0,0,1,0,1,1
1,2,0,16,6,3,2,6,1,0,0,15,0,4,4,19,5,3,0,0,2,0,0,2
2,0,1,17,0,0,3,7,2,1,1,16,0,5,5,20,0,4,0,0,3,1,1,0
3,1,0,18,0,0,4,8,3,2,2,17,0,0,6,21,0,0,0,1,4,2,2,1
4,2,1,19,0,0,5,9,0,3,3,18,0,0,7,22,1,0,1,2,5,3,0,0
5,3,2,20,1,0,6,10,0,4,4,19,1,0,8,23,0,0,2,0,6,4,0,0
0,0,0,21,2,0,7,11,0,5,5,20,2,1,9,24,1,1,3,1,0,0,0,1
0,1,0,22,3,1,0,12,0,0,6,21,3,2,10,25,2,2,4,0,1,0,0,2
1,2,0,23,4,2,1,13,1,0,0,22,0,3,11,0,3,3,0,0,0,1,1,3
2,0,1,24,5,0,2,14,2,1,1,23,0,4,12,1,0,4,0,0,1,0,2,0
3,0,2,0,0,0,3,15,3,2,2,24,0,5,13,2,1,0,0,1,2,1,3,0
4,1,3,1,0,0,4,16,0,3,3,0,0,6,14,3,2,0,1,2,3,2,0,0
5,2,4,2,1,0,5,17,0,4,4,0,0,0,15,4,0,1,2,3,4,0,0,1
6,0,5,3,2,0,6,0,0,5,5,1,1,1,16,5,1,2,3,0,0,0,0,2
0,0,6,4,3,0,7,1,1,0,6,2,2,2,17,0,2,3,4,0,1,0,0,3
1,0,7,5,4,1,8,2,0,0,0,3,0,3,18,1,3,4,0,0,0,1,1,4
0,1,8,6,5,2,9,3,0,1,1,4,0,4,19,2,4,0,0,1,0,0,2,0
1,0,9,0,0,3,10,4,1,2,2,5,0,5,20,3,5,0,0,2,1,1,0,0
2,0,10,1,0,0,11,5,2,3,3,0,0,6,21,0,0,1,1,3,2,2,1,0
3,1,11,2,1,0,12,6,3,4,4,0,0,0,22,0,0,2,2,4,3,0,0,1
0,2,12,3,0,1,13,7,4,5,5,1,0,1,23,1,0,3,0,0,4,0,0,2
0,0,13,4,1,0,14,0,5,6,6,2,1,2,24,0,1,4,1,0,5,0,0,3
1,0,14,5,2,0,15,0,0,7,7,0,2,3,25,0,2,5,0,1,0,1,1,4
2,0,15,6,3,1,16,1,0,0,8,0,3,4,0,1,3,0,0,2,0,2,2,5
0,1,0,7,0,2,17,2,1,1,9,0,4,5,1,2,4,0,0,3,1,3,0,0
1,0,0,0,0,3,18,3,2,2,10,0,5,6,2,3,0,0,1,4,2,4,0,1
2,1,1,0,0,4,19,4,3,3,11,0,0,7,3,0,0,1,2,5,3,0,0,2
3,2,2,1,0,5,20,5,4,4,12,1,0,8,4,0,0,0,3,0,4,0,0,3
0,3,3,2,0,6,21,0,5,5,13,2,1,9,5,0,1,1,0,0,0,0,1,4
0,4,4,3,0,7,22,0,0,6,14,3,2,10,6,0,2,2,0,1,0,0,2,5
0,5,5,4,1,8,23,1,0,0,15,0,3,11,0,1,3,0,0,2,0,1,3,6
0,6,6,0,2,9,24,2,1,1,16,0,4,12,1,2,0,0,1,3,0,2,0,0
0,7,0,0,0,10,25,3,2,2,17,0,5,13,2,3,0,0,2,4,1,3,0,1
1,8,1,0,0,11,26,4,3,3,0,0,6,14,0,4,0,1,3,5,2,0,0,2
2,9,2,1,0,12,27,5,4,4,0,0,0,15,1,0,1,2,4,6,0,0,1,0
3,10,3,2,0,13,0,0,5,5,1,1,1,16,2,0,2,3,0,0,0,0,2,1
0,11,4,3,0,14,0,0,6,6,2,2,2,17,3,0,3,4,0,1,0,0,3,2
0,12,5,4,1,15,1,0,7,7,0,3,3,18,0,0,4,0,0,0,1,1,4,3
1,13,6,5,2,16,2,0,8,8,1,0,4,19,1,0,0,0,1,0,0,2,0,4
0,14,0,0,3,17,3,1,9,9,0,1,5,20,2,1,0,0,2,1,1,0,0,5
0,15,1,0,0,18,4,2,10,10,0,0,6,21,3,2,0,1,3,2,2,1,0,0
1,16,2,1,0,19,5,3,11,11,0,0,0,22,0,3,1,2,4,3,0,0,1,0
2,17,3,0,1,20,6,0,12,12,1,0,1,23,1,4,0,3,0,4,0,0,2,0
0,18,4,1,0,21,0,0,13,13,2,1,2,24,0,5,1,4,0,5,0,0,3,1
0,19,5,2,0,22,0,1,14,14,0,2,3,25,0,0,2,0,1,0,1,1,4,2
0,20,6,3,1,23,1,2,0,15,0,3,4,0,1,0,0,0,2,0,2,2,5,3
1,21,0,0,2,24,2,0,1,16,1,0,5,1,2,1,0,0,3,1,3,0,0,4
2,22,0,0,0,25,3,0,2,17,0,1,6,2,3,2,0,1,4,2,4,0,1,0
3,23,0,1,0,26,4,1,3,0,1,0,7,3,0,3,1,2,5,3,0,0,2,0
4,24,1,0,1,27,5,2,4,1,2,0,8,4,0,4,0,0,6,4,0,0,3,0
5,25,2,0,2,28,0,0,5,2,3,1,9,5,0,5,0,1,0,0,0,1,4,1
6,26,3,0,3,29,0,0,6,3,4,2,10,0,1,0,1,0,1,0,0,2,5,2
7,27,4,1,4,30,1,0,0,4,0,3,11,1,0,0,0,0,0,1,1,3,6,3
8,28,5,0,5,31,2,1,1,5,0,4,12,2,1,0,0,1,0,0,2,0,7,0
9,0,0,1,0,32,3,0,2,6,0,5,13,3,2,1,0,2,1,1,3,0,8,0
10,1,0,0,1,33,4,1,3,0,0,6,14,0,3,2,1,3,2,2,0,0,9,0
11,2,1,0,2,34,5,2,4,0,0,0,15,1,0,3,2,4,3,0,0,1,0,1
12,3,0,1,3,35,0,3,5,1,1,1,16,2,0,4,3,0,0,0,0,2,1,0
13,4,1,0,4,0,0,0,6,2,2,2,17,3,0,5,4,0,1,0,0,3,2,1
14,5,2,1,5,1,0,0,7,0,3,3,18,0,0,6,0,0,0,1,1,4,3,2
15,6,3,2,6,2,1,0,8,1,0,4,19,1,0,0,0,1,0,0,2,5,4,0
16,0,0,3,7,3,0,1,9,0,1,5,20,2,1,1,0,2,1,1,0,0,5,0
17,1,0,0,8,4,1,0,10,1,0,0,21,3,2,2,1,3,2,2,1,0,0,0
18,0,1,0,9,5,2,1,11,0,0,1,22,0,3,3,2,4,3,0,0,1,0,1
19,1,0,1,10,6,3,2,12,1,0,2,23,1,0,4,0,5,4,0,0,2,0,0
20,2,0,2,11,0,0,0,13,2,1,3,24,0,1,5,1,0,5,0,0,3,1,1
21,3,1,0,12,0,1,0,14,0,2,4,25,0,0,6,0,1,0,1,1,4,2,2
22,4,2,1,13,1,2,0,15,0,3,5,0,1,0,0,0,2,0,2,2,5,3,0
23,5,0,2,14,2,0,1,16,0,4,6,1,2,1,1,0,3,0,3,0,0,4,0
0,0,1,0,15,3,0,2,17,0,5,7,2,3,2,2,1,4,1,4,1,0,0,0
1,0,2,0,16,4,1,3,18,0,0,8,3,0,3,3,2,5,2,0,0,1,0,1
2,1,0,1,17,5,2,4,0,1,0,0,4,0,4,4,3,6,3,0,0,0,1,2
3,2,0,2,18,0,0,5,1,2,1,1,5,0,5,5,0,0,0,0,1,1,2,3
4,3,0,3,19,0,0,6,2,3,2,2,0,1,0,6,0,1,0,0,2,2,3,4
5,4,1,4,20,0,0,7,3,0,3,3,1,0,0,7,0,2,0,1,3,3,4,0
6,5,2,5,21,0,1,8,4,0,4,4,2,1,0,8,1,0,0,2,0,4,0,0
0,0,3,0,22,1,0,9,5,0,5,5,3,2,1,9,2,1,1,3,1,0,0,0
1,0,0,1,23,2,0,10,0,0,6,6,0,3,2,10,3,2,2,4,0,1,0,1
2,1,0,2,24,3,1,11,0,0,0,7,1,0,3,11,4,3,0,0,1,0,1,2
3,0,1,3,25,0,2,12,1,0,1,8,2,1,4,12,0,0,0,0,2,0,2,3
4,1,0,4,0,0,0,13,2,1,2,9,0,2,5,13,0,1,0,0,3,1,3,4
5,2,1,5,1,0,0,14,0,2,3,10,0,0,6,14,0,0,1,1,4,2,4,0
6,3,2,6,2,1,0,15,1,0,4,11,1,0,0,15,1,0,0,2,5,3,0,0
0,0,3,7,3,0,1,16,2,0,5,12,2,1,1,16,2,1,1,0,0,4,0,0
1,0,0,8,4,1,0,17,0,1,0,13,3,2,2,17,3,2,2,1,0,0,0,1
0,1,0,9,5,2,1,18,0,0,1,14,0,3,3,18,4,3,0,0,1,0,1,2
1,0,1,10,6,3,2,19,1,0,2,15,0,4,4,19,0,4,0,0,2,0,0,3
2,0,2,11,0,0,3,20,2,1,3,16,0,5,5,20,0,5,0,0,3,1,1,0
3,1,0,12,0,1,0,21,3,2,4,17,0,0,6,21,1,0,0,1,4,2,2,0
4,2,1,13,1,2,0,22,0,3,5,18,0,0,0,22,2,0,1,2,5,3,0,0
5,0,2,14,2,0,1,23,1,4,6,19,1,0,1,23,3,0,2,0,0,4,0,0
0,1,0,15,3,0,2,0,0,5,7,20,2,1,2,24,4,1,3,1,0,0,0,1
0,2,0,16,4,1,3,1,0,0,8,21,0,2,3,25,5,2,0,0,1,0,1,2
1,3,0,17,5,2,4,2,1,0,0,22,0,3,4,0,6,3,0,0,2,0,2,3
2,0,1,18,0,0,5,3,2,1,1,23,0,4,5,1,0,0,0,1,3,1,3,0
3,0,2,0,0,0,6,4,3,2,2,24,0,5,6,2,1,0,0,2,4,2,4,0
4,1,3,1,0,0,7,5,0,3,3,0,0,6,7,3,2,0,1,3,5,3,0,0
5,2,4,2,0,1,8,6,0,4,4,1,0,7,8,4,0,0,2,0,6,0,0,1
0,3,5,3,1,0,9,0,0,5,5,2,1,8,9,5,1,1,0,1,0,0,0,2
0,0,6,4,2,0,10,1,0,6,6,0,2,9,10,0,2,2,1,0,1,0,1,3
1,0,7,5,3,1,11,2,0,0,7,1,0,10,11,0,3,3,0,0,0,1,2,4
2,1,8,6,0,2,12,3,0,1,8,2,1,11,12,1,0,0,0,1,0,0,3,0
3,0,9,0,0,0,13,4,1,2,9,0,2,12,13,2,1,0,0,2,1,1,4,0
4,1,10,1,0,0,14,5,2,3,10,0,0,13,14,0,0,1,1,3,2,2,0,0
5,2,11,2,1,0,15,6,3,4,11,0,0,0,15,0,0,2,2,4,3,0,0,1
0,3,12,3,0,1,16,0,0,5,12,1,1,1,16,1,1,3,0,0,4,0,0,2
0,0,13,4,1,0,17,0,1,6,13,2,2,2,17,0,2,4,1,0,5,0,0,3
1,0,14,5,2,1,18,0,0,7,14,0,3,3,18,0,3,0,0,1,0,1,1,4
0,1,15,6,3,2,19,1,0,8,15,0,4,4,19,1,4,0,0,2,0,0,0,5
0,2,16,0,0,3,20,2,1,9,16,0,5,5,20,2,5,0,0,3,1,1,0,0
1,0,17,0,0,4,21,3,2,10,17,0,0,6,21,3,0,0,1,4,2,2,0,1
2,1,18,1,0,5,22,4,3,11,0,1,0,0,22,0,0,1,2,5,3,0,0,2
3,2,19,2,0,6,23,5,4,12,1,2,0,1,23,0,0,2,0,0,0,0,1,3
0,0,20,3,0,7,24,0,5,13,2,3,1,2,24,0,1,3,0,1,0,0,2,4
1,0,21,4,1,8,25,0,0,14,3,0,2,3,0,1,2,0,0,2,0,1,3,5
2,0,22,5,2,9,26,1,0,0,4,0,3,4,0,2,3,0,0,0,1,2,4,6
0,1,23,6,0,10,27,2,1,1,5,0,4,5,1,3,0,0,1,1,0,3,0,0
0,2,0,0,0,11,28,3,2,2,6,0,5,6,2,4,0,0,2,2,1,4,0,1
1,3,1,0,0,12,29,4,3,3,0,0,6,7,3,0,1,1,3,3,2,0,0,0
2,4,2,1,0,13,30,5,4,4,1,0,7,0,4,0,0,2,4,4,0,0,1,0
3,5,3,2,0,14,0,0,5,5,2,1,8,1,5,0,1,0,0,5,0,0,2,1
0,6,4,3,0,15,1,0,0,6,3,2,9,2,0,1,2,1,0,6,0,0,3,2
0,7,5,4,1,16,2,1,0,7,4,0,10,3,0,0,0,0,1,0,1,1,4,3
1,8,6,5,2,17,3,0,1,8,5,0,11,4,1,0,0,0,2,0,0,2,0,4
0,9,0,0,0,18,4,1,2,9,0,1,12,5,2,1,0,0,3,1,1,3,0,5
1,10,1,0,0,19,5,2,3,10,0,0,13,6,0,2,1,1,4,2,2,0,0,0
2,11,2,1,0,20,6,3,4,11,0,0,0,7,0,3,2,2,5,3,0,0,1,0
3,12,3,0,1,21,7,0,5,12,1,0,1,8,1,4,3,0,0,4,0,0,2,0
0,13,4,1,0,22,0,0,6,13,2,1,2,9,0,5,4,1,0,5,0,0,3,1
0,14,5,2,1,23,0,1,7,14,0,2,3,10,0,0,0,0,1,0,1,1,4,2
0,15,6,3,2,24,1,2,0,15,0,3,4,11,1,0,0,0,2,0,0,2,5,3
1,16,0,0,3,25,2,0,1,16,0,4,5,12,2,1,0,0,3,1,1,0,0,4
2,17,0,0,4,26,3,0,2,17,0,0,6,13,3,2,0,1,4,2,2,0,1,0
3,18,0,0,5,27,4,1,3,0,1,0,7,14,0,3,1,2,5,3,0,0,2,0
4,19,1,0,6,28,5,2,4,1,2,0,8,15,0,4,2,0,6,0,0,1,0,0
0,20,2,0,7,0,6,0,5,2,3,1,9,16,0,5,3,1,0,0,0,2,1,1
1,21,3,0,8,1,0,0,6,3,4,2,10,0,1,0,4,0,1,0,0,3,2,2
2,22,4,1,9,2,1,0,0,4,0,3,11,1,0,0,0,0,0,1,1,4,3,3
3,23,5,0,10,3,2,0,1,5,0,4,12,2,1,1,0,0,1,0,2,0,0,4
4,0,0,0,11,4,3,0,2,6,0,5,13,3,2,2,0,1,2,1,3,0,1,0
5,1,0,0,12,5,4,1,3,0,0,6,14,0,3,3,1,2,3,2,0,0,2,0
6,2,1,0,13,6,5,2,4,0,0,0,15,1,0,4,2,3,4,0,0,1,0,1
7,3,2,0,14,0,0,3,5,1,1,1,16,2,0,5,3,0,0,0,0,2,1,2
8,4,3,0,15,1,0,0,6,2,2,2,17,0,1,0,4,0,1,0,0,3,2,3
9,5,4,1,16,0,1,0,7,0,3,3,18,0,0,1,0,0,0,1,1,4,3,4
10,6,5,2,17,1,0,1,8,1,0,4,19,1,0,2,0,1,0,0,2,0,4,0
11,0,0,3,18,2,1,0,9,0,1,5,20,2,1,3,0,2,1,1,0,0,5,0
12,1,0,0,19,3,2,0,10,0,0,6,21,0,2,4,1,3,2,2,1,0,0,1
13,2,1,0,20,4,3,1,11,0,0,0,22,0,3,5,2,4,3,0,0,1,0,2
14,3,0,1,21,5,0,2,12,1,0,1,23,1,4,6,0,0,4,0,0,2,0,3
15,4,0,2,22,0,0,0,13,2,1,2,24,0,5,7,1,0,5,0,0,3,1,4
16,5,1,3,23,0,1,0,14,0,2,3,25,0,0,8,0,1,0,1,1,4,2,0
17,6,2,4,24,1,2,0,15,0,3,4,0,1,0,0,0,2,0,2,2,5,3,0
0,7,0,5,25,2,0,1,16,0,4,5,1,2,1,1,0,3,1,3,0,0,4,0
0,0,0,6,26,3,0,2,17,0,5,6,2,3,2,2,1,4,2,4,0,1,0,0
1,0,0,7,27,4,1,3,0,1,0,7,3,0,3,3,2,5,3,0,0,2,0,1
2,1,0,8,28,5,2,4,1,2,0,8,4,0,4,4,0,6,0,0,1,0,0,2
3,2,0,9,29,0,0,5,2,3,1,9,5,0,5,5,1,0,0,0,2,1,1,0
4,3,0,10,30,0,0,6,3,4,2,10,6,0,0,6,0,1,0,0,3,2,2,1
5,4,1,11,31,1,0,7,4,0,3,11,0,1,0,0,0,0,1,1,4,3,3,0
6,0,2,12,32,2,1,8,5,0,4,12,1,2,1,1,1,0,0,2,0,0,0,0
0,0,0,13,33,3,0,9,6,0,5,13,2,3,2,2,2,1,1,3,0,1,0,0
