"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2020 00:30:35.911,224.730,-75.993,26119.919779
1 Jan 2020 00:31:05.000,225.798,-76.106,25982.299561
1 Jan 2020 00:31:35.000,226.925,-76.230,25842.290191
1 Jan 2020 00:32:05.000,228.078,-76.361,25704.351690
1 Jan 2020 00:32:35.000,229.259,-76.498,25568.607263
1 Jan 2020 00:33:05.000,230.470,-76.642,25435.180735
1 Jan 2020 00:33:35.000,231.714,-76.792,25304.196399
1 Jan 2020 00:34:05.000,232.993,-76.947,25175.778847
1 Jan 2020 00:34:35.000,234.308,-77.109,25050.052799
1 Jan 2020 00:35:05.000,235.664,-77.275,24927.142914
1 Jan 2020 00:35:35.000,237.062,-77.447,24807.173594
1 Jan 2020 00:36:05.000,238.506,-77.623,24690.268770
1 Jan 2020 00:36:35.000,239.998,-77.803,24576.551464
1 Jan 2020 00:37:05.000,241.541,-77.987,24466.144458
1 Jan 2020 00:37:35.000,243.139,-78.174,24359.168691
1 Jan 2020 00:38:05.000,244.796,-78.364,24255.743921
1 Jan 2020 00:38:35.000,246.514,-78.555,24155.988244
1 Jan 2020 00:39:05.000,248.298,-78.747,24060.017820
1 Jan 2020 00:39:35.000,250.150,-78.940,23967.946603
1 Jan 2020 00:40:05.000,252.076,-79.133,23879.886060
1 Jan 2020 00:40:35.000,254.077,-79.324,23795.944735
1 Jan 2020 00:41:05.000,256.158,-79.513,23716.228591
1 Jan 2020 00:41:35.000,258.322,-79.699,23640.839757
1 Jan 2020 00:42:05.000,260.572,-79.881,23569.876894
1 Jan 2020 00:42:35.000,262.909,-80.057,23503.434739
1 Jan 2020 00:43:05.000,265.336,-80.226,23441.603821
1 Jan 2020 00:43:35.000,267.853,-80.388,23384.470179
1 Jan 2020 00:44:05.000,270.461,-80.541,23332.115002
1 Jan 2020 00:44:35.000,273.158,-80.684,23284.614738
1 Jan 2020 00:45:05.000,275.942,-80.815,23242.040259
1 Jan 2020 00:45:35.000,278.808,-80.934,23204.457021
1 Jan 2020 00:46:05.000,281.750,-81.038,23171.924731
1 Jan 2020 00:46:35.000,284.762,-81.128,23144.497141
1 Jan 2020 00:47:05.000,287.835,-81.203,23122.221828
1 Jan 2020 00:47:35.000,290.957,-81.260,23105.140130
1 Jan 2020 00:48:05.000,294.117,-81.301,23093.286817
1 Jan 2020 00:48:35.000,297.302,-81.323,23086.690089
1 Jan 2020 00:49:05.000,300.497,-81.328,23085.371433
1 Jan 2020 00:49:35.000,303.690,-81.314,23089.345547
1 Jan 2020 00:50:05.000,306.865,-81.282,23098.620314
1 Jan 2020 00:50:35.000,310.009,-81.233,23113.196632
1 Jan 2020 00:51:05.000,313.108,-81.166,23133.068603
1 Jan 2020 00:51:35.000,316.152,-81.083,23158.223434
1 Jan 2020 00:52:05.000,319.130,-80.984,23188.641507
1 Jan 2020 00:52:35.000,322.033,-80.870,23224.296449
1 Jan 2020 00:53:05.000,324.854,-80.743,23265.155329
1 Jan 2020 00:53:35.000,327.588,-80.603,23311.178381
1 Jan 2020 00:54:05.000,330.231,-80.452,23362.319715
1 Jan 2020 00:54:35.000,332.781,-80.290,23418.527106
1 Jan 2020 00:55:05.000,335.235,-80.120,23479.742270
1 Jan 2020 00:55:35.000,337.596,-79.943,23545.901052
1 Jan 2020 00:56:05.000,339.863,-79.758,23616.933648
1 Jan 2020 00:56:35.000,342.038,-79.569,23692.765011
1 Jan 2020 00:57:05.000,344.124,-79.376,23773.314374
1 Jan 2020 00:57:35.000,346.124,-79.180,23858.496568
1 Jan 2020 00:58:05.000,348.041,-78.982,23948.221577
1 Jan 2020 00:58:35.000,349.878,-78.782,24042.394986
1 Jan 2020 00:59:05.000,351.639,-78.583,24140.918247
1 Jan 2020 00:59:35.000,353.327,-78.385,24243.688959
1 Jan 2020 01:00:05.000,354.947,-78.188,24350.601144
1 Jan 2020 01:00:35.000,356.501,-77.993,24461.545774
