"Time (UTCG)","Azimuth (deg)","Elevation (deg)","Range (km)"
1 Jan 2020 00:00:00.000,55.984,-84.927,22315.602610
1 Jan 2020 00:00:30.000,50.328,-84.941,22313.660207
1 Jan 2020 00:01:00.000,44.689,-84.910,22317.973256
1 Jan 2020 00:01:30.000,39.167,-84.837,22328.544906
1 Jan 2020 00:02:00.000,33.846,-84.723,22345.368909
1 Jan 2020 00:02:30.000,28.793,-84.570,22368.429703
1 Jan 2020 00:03:00.000,24.053,-84.384,22397.702263
1 Jan 2020 00:03:30.000,19.651,-84.168,22433.152527
1 Jan 2020 00:04:00.000,15.591,-83.927,22474.737352
1 Jan 2020 00:04:30.000,11.867,-83.664,22522.404747
1 Jan 2020 00:05:00.000,8.461,-83.384,22576.094215
1 Jan 2020 00:05:30.000,5.352,-83.090,22635.736562
1 Jan 2020 00:06:00.000,2.516,-82.785,22701.254846
1 Jan 2020 00:06:30.000,359.926,-82.472,22772.564266
1 Jan 2020 00:07:00.000,357.559,-82.153,22849.572610
1 Jan 2020 00:07:30.000,355.393,-81.832,22932.180619
1 Jan 2020 00:08:00.000,353.405,-81.508,23020.282561
1 Jan 2020 00:08:30.000,351.578,-81.186,23113.765861
1 Jan 2020 00:09:00.000,349.894,-80.864,23212.512646
1 Jan 2020 00:09:30.000,348.339,-80.546,23316.399414
1 Jan 2020 00:10:00.000,346.898,-80.232,23425.297637
1 Jan 2020 00:10:30.000,345.561,-79.924,23539.074180
1 Jan 2020 00:11:00.000,344.316,-79.621,23657.591730
1 Jan 2020 00:11:30.000,343.155,-79.325,23780.709466
1 Jan 2020 00:12:00.000,342.070,-79.037,23908.282431
1 Jan 2020 00:12:30.000,341.053,-78.757,24040.163484
1 Jan 2020 00:13:00.000,340.099,-78.485,24176.202668
1 Jan 2020 00:13:30.000,339.201,-78.223,24316.247837
1 Jan 2020 00:14:00.000,338.355,-77.970,24460.145029
1 Jan 2020 00:14:30.000,337.556,-77.726,24607.738808
1 Jan 2020 00:15:00.000,336.800,-77.493,24758.872603
1 Jan 2020 00:15:30.000,336.084,-77.270,24913.389026
1 Jan 2020 00:16:00.000,335.405,-77.057,25071.130479
1 Jan 2020 00:16:30.000,334.760,-76.856,25231.938202
1 Jan 2020 00:17:00.000,334.146,-76.665,25395.654387
1 Jan 2020 00:17:30.000,333.561,-76.484,25562.121197
1 Jan 2020 00:18:00.000,333.003,-76.315,25731.181303
1 Jan 2020 00:18:30.000,332.469,-76.157,25902.678095
1 Jan 2020 00:19:00.000,331.960,-76.010,26076.455879
1 Jan 2020 00:19:30.000,331.472,-75.873,26252.360059
1 Jan 2020 00:20:00.000,331.004,-75.748,26430.237295
1 Jan 2020 00:20:30.000,330.556,-75.633,26609.935658
1 Jan 2020 00:21:00.000,330.126,-75.530,26791.304761
1 Jan 2020 00:21:30.000,329.713,-75.437,26974.195882
1 Jan 2020 00:22:00.000,329.315,-75.355,27158.462066
1 Jan 2020 00:22:30.000,328.933,-75.283,27343.958229
1 Jan 2020 00:23:00.000,328.564,-75.222,27530.541233
1 Jan 2020 00:23:30.000,328.210,-75.171,27718.069966
1 Jan 2020 00:24:00.000,327.868,-75.130,27906.405399
1 Jan 2020 00:24:30.000,327.538,-75.100,28095.410646
1 Jan 2020 00:25:00.000,327.220,-75.079,28284.951001
1 Jan 2020 00:25:30.000,326.912,-75.068,28474.893985
1 Jan 2020 00:25:48.643,326.726,-75.066,28593.077440
1 Jan 2020 01:38:05.456,147.100,-75.070,28595.646637
1 Jan 2020 01:38:35.000,147.418,-75.075,28408.974030
1 Jan 2020 01:39:05.000,147.752,-75.089,28219.757515
1 Jan 2020 01:39:35.000,148.098,-75.113,28031.008801
1 Jan 2020 01:40:05.000,148.455,-75.147,27842.860860
1 Jan 2020 01:40:35.000,148.825,-75.191,27655.448829
1 Jan 2020 01:41:05.000,149.209,-75.246,27468.909970
1 Jan 2020 01:41:35.000,149.606,-75.310,27283.383619
1 Jan 2020 01:42:05.000,150.019,-75.385,27099.011129
1 Jan 2020 01:42:35.000,150.447,-75.470,26915.935800
1 Jan 2020 01:43:05.000,150.892,-75.566,26734.302804
1 Jan 2020 01:43:35.000,151.355,-75.673,26554.259088
1 Jan 2020 01:44:05.000,151.836,-75.790,26375.953283
1 Jan 2020 01:44:35.000,152.338,-75.919,26199.535579
1 Jan 2020 01:45:05.000,152.862,-76.058,26025.157610
1 Jan 2020 01:45:35.000,153.408,-76.207,25852.972303
1 Jan 2020 01:46:05.000,153.980,-76.368,25683.133729
1 Jan 2020 01:46:35.000,154.577,-76.540,25515.796930
1 Jan 2020 01:47:05.000,155.203,-76.722,25351.117407
1 Jan 2020 01:47:35.000,155.860,-76.915,25189.252230
1 Jan 2020 01:48:05.000,156.550,-77.118,25030.357843
1 Jan 2020 01:48:35.000,157.276,-77.332,24874.591149
1 Jan 2020 01:49:05.000,158.040,-77.556,24722.108925
1 Jan 2020 01:49:35.000,158.847,-77.790,24573.067554
1 Jan 2020 01:50:05.000,159.699,-78.033,24427.622735
1 Jan 2020 01:50:35.000,160.601,-78.286,24285.929178
1 Jan 2020 01:51:05.000,161.558,-78.548,24148.140020
1 Jan 2020 01:51:35.000,162.574,-78.819,24014.407555
1 Jan 2020 01:52:05.000,163.657,-79.098,23884.881267
1 Jan 2020 01:52:35.000,164.811,-79.384,23759.708547
1 Jan 2020 01:53:05.000,166.045,-79.677,23639.034044
1 Jan 2020 01:53:35.000,167.366,-79.977,23522.999274
1 Jan 2020 01:54:05.000,168.785,-80.281,23411.742219
1 Jan 2020 01:54:35.000,170.312,-80.590,23305.396691
1 Jan 2020 01:55:05.000,171.958,-80.903,23204.092853
1 Jan 2020 01:55:35.000,173.737,-81.217,23107.955392
1 Jan 2020 01:56:05.000,175.664,-81.532,23017.104054
1 Jan 2020 01:56:35.000,177.756,-81.847,22931.652997
1 Jan 2020 01:57:05.000,180.030,-82.158,22851.710382
1 Jan 2020 01:57:35.000,182.507,-82.466,22777.377819
1 Jan 2020 01:58:05.000,185.207,-82.766,22708.750641
1 Jan 2020 01:58:35.000,188.152,-83.057,22645.916531
1 Jan 2020 01:59:05.000,191.363,-83.335,22588.955860
1 Jan 2020 01:59:35.000,194.860,-83.598,22537.941183
1 Jan 2020 02:00:05.000,198.659,-83.843,22492.936857
1 Jan 2020 02:00:35.000,202.769,-84.064,22453.999131
1 Jan 2020 02:01:05.000,207.187,-84.259,22421.175343
1 Jan 2020 02:01:35.000,211.901,-84.424,22394.504104
1 Jan 2020 02:02:05.000,216.878,-84.554,22374.015028
1 Jan 2020 02:02:35.000,222.068,-84.647,22359.728569
1 Jan 2020 02:03:05.000,227.406,-84.701,22351.656073
1 Jan 2020 02:03:35.000,232.812,-84.713,22349.799494
1 Jan 2020 02:04:05.000,238.200,-84.684,22354.151552
1 Jan 2020 02:04:35.000,243.486,-84.614,22364.695723
1 Jan 2020 02:05:05.000,248.596,-84.506,22381.406335
1 Jan 2020 02:05:35.000,253.471,-84.362,22404.248588
1 Jan 2020 02:06:05.000,258.071,-84.186,22433.178834
1 Jan 2020 02:06:35.000,262.372,-83.981,22468.144696
1 Jan 2020 02:07:05.000,266.366,-83.752,22509.085306
1 Jan 2020 02:07:35.000,270.058,-83.502,22555.931568
1 Jan 2020 02:08:05.000,273.461,-83.236,22608.606558
1 Jan 2020 02:08:35.000,276.591,-82.955,22667.025413
1 Jan 2020 02:09:05.000,279.469,-82.664,22731.096298
1 Jan 2020 02:09:35.000,282.118,-82.365,22800.720369
1 Jan 2020 02:10:05.000,284.558,-82.060,22875.792252
1 Jan 2020 02:10:35.000,286.810,-81.752,22956.200439
1 Jan 2020 02:11:05.000,288.894,-81.442,23041.827868
1 Jan 2020 02:11:35.000,290.826,-81.132,23132.551684
1 Jan 2020 02:12:05.000,292.622,-80.824,23228.244622
1 Jan 2020 02:12:35.000,294.297,-80.518,23328.774806
1 Jan 2020 02:13:05.000,295.863,-80.216,23434.006323
1 Jan 2020 02:13:35.000,297.332,-79.919,23543.799644
1 Jan 2020 02:14:05.000,298.713,-79.627,23658.012037
1 Jan 2020 02:14:35.000,300.016,-79.342,23776.498195
1 Jan 2020 02:15:05.000,301.248,-79.063,23899.109743
1 Jan 2020 02:15:35.000,302.417,-78.793,24025.696944
1 Jan 2020 02:16:05.000,303.528,-78.530,24156.108188
1 Jan 2020 02:16:35.000,304.587,-78.275,24290.190568
1 Jan 2020 02:17:05.000,305.599,-78.030,24427.790215
1 Jan 2020 02:17:35.000,306.569,-77.793,24568.752621
1 Jan 2020 02:18:05.000,307.501,-77.566,24712.922938
1 Jan 2020 02:18:35.000,308.398,-77.349,24860.146268
1 Jan 2020 02:19:05.000,309.263,-77.141,25010.267932
1 Jan 2020 02:19:35.000,310.099,-76.944,25163.134002
1 Jan 2020 02:20:05.000,310.910,-76.756,25318.590392
1 Jan 2020 02:20:35.000,311.696,-76.578,25476.484783
1 Jan 2020 02:21:05.000,312.461,-76.411,25636.665684
1 Jan 2020 02:21:35.000,313.207,-76.253,25798.982895
1 Jan 2020 02:22:05.000,313.935,-76.106,25963.287674
1 Jan 2020 02:22:35.000,314.647,-75.969,26129.432884
1 Jan 2020 02:23:05.000,315.344,-75.842,26297.273127
1 Jan 2020 02:23:35.000,316.028,-75.725,26466.664866
1 Jan 2020 02:24:05.000,316.700,-75.618,26637.466529
1 Jan 2020 02:24:35.000,317.362,-75.521,26809.538605
1 Jan 2020 02:25:05.000,318.014,-75.434,26982.743727
1 Jan 2020 02:25:35.000,318.658,-75.356,27156.946738
1 Jan 2020 02:26:05.000,319.294,-75.288,27332.014759
1 Jan 2020 02:26:35.000,319.923,-75.229,27507.817232
1 Jan 2020 02:27:05.000,320.547,-75.180,27684.225969
1 Jan 2020 02:27:35.000,321.166,-75.139,27861.115181
1 Jan 2020 02:28:05.000,321.781,-75.108,28038.361503
1 Jan 2020 02:28:35.000,322.392,-75.085,28215.844020
1 Jan 2020 02:29:05.000,323.001,-75.071,28393.444273
1 Jan 2020 02:29:35.000,323.608,-75.066,28571.046268
1 Jan 2020 02:29:39.488,323.698,-75.065,28597.606222
1 Jan 2020 03:45:57.311,176.565,-75.075,28603.614275
1 Jan 2020 03:46:27.000,177.543,-75.078,28457.420954
1 Jan 2020 03:46:57.000,178.542,-75.087,28310.394433
1 Jan 2020 03:47:27.000,179.554,-75.101,28164.161613
1 Jan 2020 03:47:57.000,180.578,-75.121,28018.814767
1 Jan 2020 03:48:27.000,181.616,-75.147,27874.446883
1 Jan 2020 03:48:57.000,182.669,-75.179,27731.151613
1 Jan 2020 03:49:27.000,183.737,-75.216,27589.023220
1 Jan 2020 03:49:57.000,184.821,-75.259,27448.156518
1 Jan 2020 03:50:27.000,185.922,-75.307,27308.646807
1 Jan 2020 03:50:57.000,187.041,-75.362,27170.589806
1 Jan 2020 03:51:27.000,188.179,-75.421,27034.081578
1 Jan 2020 03:51:57.000,189.337,-75.486,26899.218453
1 Jan 2020 03:52:27.000,190.516,-75.556,26766.096941
1 Jan 2020 03:52:57.000,191.717,-75.632,26634.813649
1 Jan 2020 03:53:27.000,192.941,-75.712,26505.465179
1 Jan 2020 03:53:57.000,194.189,-75.797,26378.148034
1 Jan 2020 03:54:27.000,195.462,-75.887,26252.958510
1 Jan 2020 03:54:57.000,196.762,-75.981,26129.992337
1 Jan 2020 03:55:27.000,198.090,-76.080,26009.345563
1 Jan 2020 03:55:57.000,199.446,-76.183,25891.112925
1 Jan 2020 03:56:27.000,200.832,-76.289,25775.388734
1 Jan 2020 03:56:57.000,202.250,-76.399,25662.266488
1 Jan 2020 03:57:27.000,203.701,-76.512,25551.838735
1 Jan 2020 03:57:57.000,205.185,-76.628,25444.196933
1 Jan 2020 03:58:27.000,206.705,-76.746,25339.431305
1 Jan 2020 03:58:57.000,208.262,-76.866,25237.630689
1 Jan 2020 03:59:27.000,209.856,-76.989,25138.882387
1 Jan 2020 03:59:57.000,211.489,-77.112,25043.271809
1 Jan 2020 04:00:27.000,213.162,-77.237,24950.883111
1 Jan 2020 04:00:57.000,214.877,-77.362,24861.797834
1 Jan 2020 04:01:27.000,216.634,-77.487,24776.095547
1 Jan 2020 04:01:57.000,218.434,-77.611,24693.853486
1 Jan 2020 04:02:27.000,220.278,-77.735,24615.146382
1 Jan 2020 04:02:57.000,222.167,-77.856,24540.046311
1 Jan 2020 04:03:27.000,224.101,-77.976,24468.622522
1 Jan 2020 04:03:57.000,226.080,-78.093,24400.941151
1 Jan 2020 04:04:27.000,228.105,-78.207,24337.065614
1 Jan 2020 04:04:57.000,230.175,-78.316,24277.055617
1 Jan 2020 04:05:27.000,232.289,-78.422,24220.967574
1 Jan 2020 04:05:57.000,234.446,-78.522,24168.854329
1 Jan 2020 04:06:27.000,236.646,-78.616,24120.765015
1 Jan 2020 04:06:57.000,238.886,-78.705,24076.744930
1 Jan 2020 04:07:27.000,241.165,-78.787,24036.835419
1 Jan 2020 04:07:57.000,243.480,-78.861,24001.073681
1 Jan 2020 04:08:27.000,245.828,-78.928,23969.493002
1 Jan 2020 04:08:57.000,248.206,-78.987,23942.122154
1 Jan 2020 04:09:27.000,250.610,-79.037,23918.985665
1 Jan 2020 04:09:57.000,253.037,-79.078,23900.103664
1 Jan 2020 04:10:27.000,255.482,-79.111,23885.491824
1 Jan 2020 04:10:57.000,257.941,-79.134,23875.161321
1 Jan 2020 04:11:27.000,260.409,-79.147,23869.118789
1 Jan 2020 04:11:57.000,262.881,-79.151,23867.366367
1 Jan 2020 04:12:27.000,265.352,-79.145,23869.901586
1 Jan 2020 04:12:57.000,267.818,-79.130,23876.717463
1 Jan 2020 04:13:27.000,270.274,-79.105,23887.802499
1 Jan 2020 04:13:57.000,272.715,-79.071,23903.140714
1 Jan 2020 04:14:27.000,275.137,-79.028,23922.711697
1 Jan 2020 04:14:57.000,277.535,-78.976,23946.490665
1 Jan 2020 04:15:27.000,279.907,-78.916,23974.448602
